Order_ID,Customer_ID,Order_Date,Product_ID,Quantity,Discount,Payment_Method,Year,Month,Month_Name,Quarter,Product_Name,Category,Sub_Category,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Profit_Margin,Customer_Name,Gender,Age,City,State
53831,1447,2024-01-13,2010,1,0.0,UPI,2024,1,January,1,Study Table,Furniture,Tables,7500,4500,7500.0,4500,3000.0,40.0,Riya Kumar,Female,42,Bengaluru,Karnataka
53832,1452,2025-12-25,2014,1,0.15,UPI,2025,12,December,4,Air Fryer,Home,Kitchen,6000,3500,5100.0,3500,1600.0,31.372549019607842,Priya Singh,Male,50,Bengaluru,Karnataka
53833,1337,2025-09-14,2009,1,0.15,Credit Card,2025,9,September,3,Office Chair,Furniture,Chairs,8500,5500,7225.0,5500,1725.0,23.875432525951556,Ananya Verma,Male,38,Mumbai,Maharashtra
53834,1297,2025-06-18,2006,2,0.05,UPI,2025,6,June,2,Smartphone Lite,Electronics,Mobiles,16000,11000,30400.0,22000,8400.0,27.631578947368425,Arjun Singh,Male,22,Chennai,Tamil Nadu
53835,1467,2024-10-28,2005,2,0.1,Credit Card,2024,10,October,4,Smartphone X,Electronics,Mobiles,32000,22000,57600.0,44000,13600.0,23.61111111111111,Vikas Mehta,Female,27,Ahmedabad,Gujarat
53836,1389,2025-06-10,2001,1,0.0,Credit Card,2025,6,June,2,Laptop Pro 14,Electronics,Laptops,85000,65000,85000.0,65000,20000.0,23.52941176470588,Sneha Singh,Male,31,Chennai,Tamil Nadu
53837,1416,2025-10-03,2001,2,0.05,UPI,2025,10,October,4,Laptop Pro 14,Electronics,Laptops,85000,65000,161500.0,130000,31500.0,19.5046439628483,Riya Das,Male,59,Chennai,Tamil Nadu
53838,1214,2025-07-26,2020,5,0.05,Cash on Delivery,2025,7,July,3,Dumbbell Set,Sports,Fitness,3500,1800,16625.0,9000,7625.0,45.86466165413533,Priya Sharma,Male,29,Hyderabad,Telangana
53839,1454,2024-04-24,2017,4,0.0,Net Banking,2024,4,April,2,Backpack,Fashion,Bags,1800,900,7200.0,3600,3600.0,50.0,Pooja Patel,Male,52,Delhi,Delhi
53840,1291,2025-04-04,2011,1,0.15,Net Banking,2025,4,April,2,Bookshelf,Furniture,Storage,5200,3000,4420.0,3000,1420.0,32.126696832579185,Arjun Mehta,Male,50,Chennai,Tamil Nadu
53841,1022,2025-05-19,2012,3,0.1,Cash on Delivery,2025,5,May,2,Bedside Lamp,Home,Lighting,1400,700,3780.0,2100,1680.0,44.44444444444444,Pooja Patel,Female,47,Delhi,Delhi
53842,1193,2024-11-03,2003,1,0.05,UPI,2024,11,November,4,Wireless Mouse,Electronics,Accessories,900,500,855.0,500,355.0,41.52046783625731,Riya Mehta,Male,34,Jaipur,Rajasthan
53843,1468,2024-11-20,2006,1,0.0,Credit Card,2024,11,November,4,Smartphone Lite,Electronics,Mobiles,16000,11000,16000.0,11000,5000.0,31.25,Priya Singh,Female,26,Mumbai,Maharashtra
53844,1150,2025-08-01,2011,1,0.0,Debit Card,2025,8,August,3,Bookshelf,Furniture,Storage,5200,3000,5200.0,3000,2200.0,42.30769230769231,Sneha Kumar,Male,45,Lucknow,Uttar Pradesh
53845,1368,2024-06-23,2013,1,0.05,Cash on Delivery,2024,6,June,2,Coffee Maker,Home,Kitchen,4200,2200,3990.0,2200,1790.0,44.86215538847117,Ananya Singh,Male,53,Chennai,Tamil Nadu
53846,1247,2025-05-28,2011,2,0.1,Net Banking,2025,5,May,2,Bookshelf,Furniture,Storage,5200,3000,9360.0,6000,3360.0,35.8974358974359,Priya Verma,Female,50,Delhi,Delhi
53847,1267,2024-06-20,2008,2,0.05,Net Banking,2024,6,June,2,Smart Watch,Electronics,Wearables,5000,2500,9500.0,5000,4500.0,47.368421052631575,Arjun Singh,Female,38,Delhi,Delhi
53848,1461,2025-05-16,2010,3,0.15,Credit Card,2025,5,May,2,Study Table,Furniture,Tables,7500,4500,19125.0,13500,5625.0,29.411764705882355,Raj Patel,Male,32,Pune,Maharashtra
53849,1251,2024-11-29,2002,1,0.05,Net Banking,2024,11,November,4,Laptop Air 13,Electronics,Laptops,65000,48000,61750.0,48000,13750.0,22.267206477732792,Raj Sharma,Male,37,Jaipur,Rajasthan
53850,1490,2024-10-10,2014,1,0.05,Net Banking,2024,10,October,4,Air Fryer,Home,Kitchen,6000,3500,5700.0,3500,2200.0,38.59649122807017,Sneha Kumar,Male,56,Mumbai,Maharashtra
53851,1003,2025-04-19,2016,1,0.2,Credit Card,2025,4,April,2,Casual Sneakers,Fashion,Footwear,2600,1400,2080.0,1400,680.0,32.69230769230769,Neha Das,Male,35,Jaipur,Rajasthan
53852,1393,2024-02-23,2017,1,0.05,UPI,2024,2,February,1,Backpack,Fashion,Bags,1800,900,1710.0,900,810.0,47.368421052631575,Priya Verma,Female,45,Delhi,Delhi
53853,1316,2025-04-02,2011,5,0.05,Net Banking,2025,4,April,2,Bookshelf,Furniture,Storage,5200,3000,24700.0,15000,9700.0,39.27125506072874,Sneha Verma,Female,21,Ahmedabad,Gujarat
53854,1076,2025-08-01,2002,3,0.05,UPI,2025,8,August,3,Laptop Air 13,Electronics,Laptops,65000,48000,185250.0,144000,41250.0,22.267206477732792,Sneha Sharma,Female,43,Ahmedabad,Gujarat
53855,1087,2025-02-23,2005,5,0.0,Debit Card,2025,2,February,1,Smartphone X,Electronics,Mobiles,32000,22000,160000.0,110000,50000.0,31.25,Ananya Das,Male,28,Bengaluru,Karnataka
53856,1270,2025-09-05,2016,3,0.0,UPI,2025,9,September,3,Casual Sneakers,Fashion,Footwear,2600,1400,7800.0,4200,3600.0,46.15384615384615,Amit Gupta,Female,46,Chennai,Tamil Nadu
53857,1225,2025-09-23,2016,2,0.05,Credit Card,2025,9,September,3,Casual Sneakers,Fashion,Footwear,2600,1400,4940.0,2800,2140.0,43.31983805668016,Karan Gupta,Male,45,Pune,Maharashtra
53858,1018,2025-12-03,2002,2,0.15,Credit Card,2025,12,December,4,Laptop Air 13,Electronics,Laptops,65000,48000,110500.0,96000,14500.0,13.122171945701359,Arjun Das,Female,20,Jaipur,Rajasthan
53859,1113,2025-02-12,2016,2,0.15,Credit Card,2025,2,February,1,Casual Sneakers,Fashion,Footwear,2600,1400,4420.0,2800,1620.0,36.65158371040724,Karan Patel,Female,31,Chennai,Tamil Nadu
53860,1251,2024-10-30,2005,2,0.1,Net Banking,2024,10,October,4,Smartphone X,Electronics,Mobiles,32000,22000,57600.0,44000,13600.0,23.61111111111111,Raj Sharma,Male,37,Jaipur,Rajasthan
53861,1233,2025-07-12,2008,3,0.1,Cash on Delivery,2025,7,July,3,Smart Watch,Electronics,Wearables,5000,2500,13500.0,7500,6000.0,44.44444444444444,Sneha Patel,Female,23,Mumbai,Maharashtra
53862,1329,2024-08-09,2020,2,0.1,Net Banking,2024,8,August,3,Dumbbell Set,Sports,Fitness,3500,1800,6300.0,3600,2700.0,42.857142857142854,Pooja Gupta,Male,24,Delhi,Delhi
53863,1279,2025-06-16,2014,1,0.05,UPI,2025,6,June,2,Air Fryer,Home,Kitchen,6000,3500,5700.0,3500,2200.0,38.59649122807017,Ananya Gupta,Male,27,Kolkata,West Bengal
53864,1202,2024-06-06,2010,3,0.0,Debit Card,2024,6,June,2,Study Table,Furniture,Tables,7500,4500,22500.0,13500,9000.0,40.0,Karan Verma,Male,29,Delhi,Delhi
53865,1083,2024-12-13,2002,3,0.05,Debit Card,2024,12,December,4,Laptop Air 13,Electronics,Laptops,65000,48000,185250.0,144000,41250.0,22.267206477732792,Rahul Gupta,Male,32,Jaipur,Rajasthan
53866,1125,2024-06-07,2003,2,0.1,Debit Card,2024,6,June,2,Wireless Mouse,Electronics,Accessories,900,500,1620.0,1000,620.0,38.2716049382716,Amit Gupta,Female,49,Delhi,Delhi
53867,1175,2024-08-22,2018,2,0.0,Debit Card,2024,8,August,3,Jacket,Fashion,Clothing,3500,1800,7000.0,3600,3400.0,48.57142857142857,Amit Kumar,Male,53,Jaipur,Rajasthan
53868,1069,2025-10-23,2002,1,0.0,Cash on Delivery,2025,10,October,4,Laptop Air 13,Electronics,Laptops,65000,48000,65000.0,48000,17000.0,26.153846153846157,Riya Das,Male,50,Pune,Maharashtra
53869,1047,2025-02-08,2009,2,0.0,Debit Card,2025,2,February,1,Office Chair,Furniture,Chairs,8500,5500,17000.0,11000,6000.0,35.294117647058826,Amit Verma,Female,50,Mumbai,Maharashtra
53870,1372,2024-09-13,2002,1,0.05,Net Banking,2024,9,September,3,Laptop Air 13,Electronics,Laptops,65000,48000,61750.0,48000,13750.0,22.267206477732792,Priya Patel,Female,23,Kolkata,West Bengal
53871,1256,2025-11-07,2007,1,0.05,Debit Card,2025,11,November,4,Bluetooth Headphones,Electronics,Audio,3500,1800,3325.0,1800,1525.0,45.86466165413533,Raj Gupta,Female,46,Bengaluru,Karnataka
53872,1215,2025-08-11,2007,2,0.0,Credit Card,2025,8,August,3,Bluetooth Headphones,Electronics,Audio,3500,1800,7000.0,3600,3400.0,48.57142857142857,Sneha Das,Female,47,Lucknow,Uttar Pradesh
53873,1030,2025-08-19,2014,1,0.0,UPI,2025,8,August,3,Air Fryer,Home,Kitchen,6000,3500,6000.0,3500,2500.0,41.66666666666667,Sneha Sharma,Male,39,Hyderabad,Telangana
53874,1281,2025-07-11,2005,3,0.05,Net Banking,2025,7,July,3,Smartphone X,Electronics,Mobiles,32000,22000,91200.0,66000,25200.0,27.631578947368425,Karan Patel,Male,35,Kolkata,West Bengal
53875,1412,2024-02-16,2008,4,0.0,Cash on Delivery,2024,2,February,1,Smart Watch,Electronics,Wearables,5000,2500,20000.0,10000,10000.0,50.0,Karan Singh,Female,30,Unknown,Uttar Pradesh
53876,1482,2024-07-31,2018,1,0.05,Net Banking,2024,7,July,3,Jacket,Fashion,Clothing,3500,1800,3325.0,1800,1525.0,45.86466165413533,Sneha Singh,Male,56,Ahmedabad,Gujarat
53877,1237,2025-04-23,2006,3,0.0,Credit Card,2025,4,April,2,Smartphone Lite,Electronics,Mobiles,16000,11000,48000.0,33000,15000.0,31.25,Rahul Verma,Male,26,Pune,Maharashtra
53878,1248,2025-05-01,2014,2,0.15,Debit Card,2025,5,May,2,Air Fryer,Home,Kitchen,6000,3500,10200.0,7000,3200.0,31.372549019607842,Riya Verma,Female,31,Jaipur,Rajasthan
53879,1368,2025-07-24,2018,1,0.05,Debit Card,2025,7,July,3,Jacket,Fashion,Clothing,3500,1800,3325.0,1800,1525.0,45.86466165413533,Ananya Singh,Male,53,Chennai,Tamil Nadu
53880,1495,2025-07-19,2017,2,0.05,Cash on Delivery,2025,7,July,3,Backpack,Fashion,Bags,1800,900,3420.0,1800,1620.0,47.368421052631575,Rahul Patel,Female,53,Chennai,Tamil Nadu
53881,1025,2024-12-07,2009,2,0.0,UPI,2024,12,December,4,Office Chair,Furniture,Chairs,8500,5500,17000.0,11000,6000.0,35.294117647058826,Amit Mehta,Male,34,Lucknow,Uttar Pradesh
53882,1074,2025-06-07,2013,2,0.0,Debit Card,2025,6,June,2,Coffee Maker,Home,Kitchen,4200,2200,8400.0,4400,4000.0,47.61904761904761,Ananya Das,Male,50,Chennai,Tamil Nadu
53883,1206,2025-12-04,2016,4,0.0,Cash on Delivery,2025,12,December,4,Casual Sneakers,Fashion,Footwear,2600,1400,10400.0,5600,4800.0,46.15384615384615,Pooja Gupta,Male,28,Hyderabad,Telangana
53884,1490,2025-05-17,2010,2,0.25,Debit Card,2025,5,May,2,Study Table,Furniture,Tables,7500,4500,11250.0,9000,2250.0,20.0,Sneha Kumar,Male,56,Mumbai,Maharashtra
53885,1494,2024-01-06,2010,5,0.15,Net Banking,2024,1,January,1,Study Table,Furniture,Tables,7500,4500,31875.0,22500,9375.0,29.411764705882355,Rahul Kumar,Male,50,Pune,Maharashtra
53886,1314,2024-05-23,2004,2,0.0,Cash on Delivery,2024,5,May,2,Mechanical Keyboard,Electronics,Accessories,3200,1800,6400.0,3600,2800.0,43.75,Priya Gupta,Female,51,Ahmedabad,Gujarat
53887,1094,2024-09-17,2012,1,0.1,Cash on Delivery,2024,9,September,3,Bedside Lamp,Home,Lighting,1400,700,1260.0,700,560.0,44.44444444444444,Amit Singh,Male,48,Ahmedabad,Gujarat
53888,1375,2025-08-07,2008,2,0.05,Cash on Delivery,2025,8,August,3,Smart Watch,Electronics,Wearables,5000,2500,9500.0,5000,4500.0,47.368421052631575,Rahul Gupta,Male,40,Pune,Maharashtra
53889,1127,2025-11-16,2015,1,0.0,Debit Card,2025,11,November,4,Running Shoes,Fashion,Footwear,3200,1800,3200.0,1800,1400.0,43.75,Rahul Sharma,Male,23,Hyderabad,Telangana
53890,1425,2024-08-19,2019,2,0.15,Cash on Delivery,2024,8,August,3,Yoga Mat,Sports,Fitness,1000,500,1700.0,1000,700.0,41.17647058823529,Pooja Mehta,Male,38,Ahmedabad,Gujarat
53891,1025,2024-09-26,2015,3,0.0,Net Banking,2024,9,September,3,Running Shoes,Fashion,Footwear,3200,1800,9600.0,5400,4200.0,43.75,Amit Mehta,Male,34,Lucknow,Uttar Pradesh
53892,1334,2025-03-22,2008,2,0.05,UPI,2025,3,March,1,Smart Watch,Electronics,Wearables,5000,2500,9500.0,5000,4500.0,47.368421052631575,Raj Mehta,Male,29,Pune,Maharashtra
53893,1355,2024-08-09,2008,1,0.1,UPI,2024,8,August,3,Smart Watch,Electronics,Wearables,5000,2500,4500.0,2500,2000.0,44.44444444444444,Karan Mehta,Female,43,Ahmedabad,Gujarat
53894,1116,2024-02-21,2019,2,0.1,Credit Card,2024,2,February,1,Yoga Mat,Sports,Fitness,1000,500,1800.0,1000,800.0,44.44444444444444,Karan Gupta,Male,29,Chennai,Tamil Nadu
53895,1048,2024-04-25,2009,1,0.25,Net Banking,2024,4,April,2,Office Chair,Furniture,Chairs,8500,5500,6375.0,5500,875.0,13.725490196078432,Pooja Verma,Male,55,Hyderabad,Telangana
53896,1226,2025-06-21,2017,3,0.15,Net Banking,2025,6,June,2,Backpack,Fashion,Bags,1800,900,4590.0,2700,1890.0,41.17647058823529,Karan Gupta,Male,60,Ahmedabad,Gujarat
53897,1266,2025-07-18,2008,3,0.15,Cash on Delivery,2025,7,July,3,Smart Watch,Electronics,Wearables,5000,2500,12750.0,7500,5250.0,41.17647058823529,Sneha Gupta,Male,25,Hyderabad,Telangana
53898,1099,2025-06-24,2012,5,0.05,Credit Card,2025,6,June,2,Bedside Lamp,Home,Lighting,1400,700,6650.0,3500,3150.0,47.368421052631575,Raj Singh,Male,25,Lucknow,Uttar Pradesh
53899,1459,2024-01-19,2015,1,0.0,Net Banking,2024,1,January,1,Running Shoes,Fashion,Footwear,3200,1800,3200.0,1800,1400.0,43.75,Neha Kumar,Male,39,Mumbai,Maharashtra
53900,1011,2025-01-26,2004,2,0.15,Net Banking,2025,1,January,1,Mechanical Keyboard,Electronics,Accessories,3200,1800,5440.0,3600,1840.0,33.82352941176471,Neha Singh,Female,25,Hyderabad,Telangana
53901,1085,2025-09-20,2006,2,0.25,Net Banking,2025,9,September,3,Smartphone Lite,Electronics,Mobiles,16000,11000,24000.0,22000,2000.0,8.333333333333332,Raj Patel,Female,59,Jaipur,Rajasthan
53902,1405,2025-09-09,2016,4,0.05,Debit Card,2025,9,September,3,Casual Sneakers,Fashion,Footwear,2600,1400,9880.0,5600,4280.0,43.31983805668016,Amit Mehta,Female,42,Kolkata,West Bengal
53903,1214,2025-02-22,2005,2,0.25,Net Banking,2025,2,February,1,Smartphone X,Electronics,Mobiles,32000,22000,48000.0,44000,4000.0,8.333333333333332,Priya Sharma,Male,29,Hyderabad,Telangana
53904,1173,2024-11-04,2013,1,0.0,Debit Card,2024,11,November,4,Coffee Maker,Home,Kitchen,4200,2200,4200.0,2200,2000.0,47.61904761904761,Karan Kumar,Female,43,Chennai,Tamil Nadu
53905,1391,2024-07-04,2015,2,0.05,Net Banking,2024,7,July,3,Running Shoes,Fashion,Footwear,3200,1800,6080.0,3600,2480.0,40.78947368421053,Riya Mehta,Male,44,Lucknow,Uttar Pradesh
53906,1209,2024-09-17,2017,2,0.0,UPI,2024,9,September,3,Backpack,Fashion,Bags,1800,900,3600.0,1800,1800.0,50.0,Neha Kumar,Female,31,Ahmedabad,Gujarat
53907,1448,2025-06-11,2020,3,0.1,Debit Card,2025,6,June,2,Dumbbell Set,Sports,Fitness,3500,1800,9450.0,5400,4050.0,42.857142857142854,Vikas Das,Female,35,Delhi,Delhi
53908,1382,2024-09-29,2005,4,0.15,Debit Card,2024,9,September,3,Smartphone X,Electronics,Mobiles,32000,22000,108800.0,88000,20800.0,19.11764705882353,Priya Verma,Female,32,Jaipur,Rajasthan
53909,1064,2024-06-08,2019,1,0.05,Cash on Delivery,2024,6,June,2,Yoga Mat,Sports,Fitness,1000,500,950.0,500,450.0,47.368421052631575,Neha Kumar,Male,27,Ahmedabad,Gujarat
53910,1258,2024-08-11,2007,4,0.2,Net Banking,2024,8,August,3,Bluetooth Headphones,Electronics,Audio,3500,1800,11200.0,7200,4000.0,35.714285714285715,Pooja Patel,Male,48,Bengaluru,Karnataka
53911,1332,2024-09-12,2003,1,0.1,Credit Card,2024,9,September,3,Wireless Mouse,Electronics,Accessories,900,500,810.0,500,310.0,38.2716049382716,Sneha Gupta,Male,32,Pune,Maharashtra
53912,1121,2024-06-28,2013,5,0.1,Credit Card,2024,6,June,2,Coffee Maker,Home,Kitchen,4200,2200,18900.0,11000,7900.0,41.7989417989418,Sneha Das,Male,36,Ahmedabad,Gujarat
53913,1298,2024-01-20,2014,3,0.15,Credit Card,2024,1,January,1,Air Fryer,Home,Kitchen,6000,3500,15300.0,10500,4800.0,31.372549019607842,Priya Gupta,Female,58,Kolkata,West Bengal
53914,1466,2025-09-15,2016,2,0.0,Credit Card,2025,9,September,3,Casual Sneakers,Fashion,Footwear,2600,1400,5200.0,2800,2400.0,46.15384615384615,Karan Singh,Female,28,Ahmedabad,Gujarat
53915,1054,2025-09-23,2013,3,0.15,UPI,2025,9,September,3,Coffee Maker,Home,Kitchen,4200,2200,10710.0,6600,4110.0,38.37535014005603,Ananya Kumar,Female,58,Mumbai,Maharashtra
53916,1331,2025-12-06,2002,1,0.0,Credit Card,2025,12,December,4,Laptop Air 13,Electronics,Laptops,65000,48000,65000.0,48000,17000.0,26.153846153846157,Pooja Patel,Female,38,Kolkata,West Bengal
53917,1272,2025-04-12,2014,1,0.05,Cash on Delivery,2025,4,April,2,Air Fryer,Home,Kitchen,6000,3500,5700.0,3500,2200.0,38.59649122807017,Rahul Kumar,Male,55,Jaipur,Rajasthan
53918,1241,2025-09-14,2020,1,0.1,Credit Card,2025,9,September,3,Dumbbell Set,Sports,Fitness,3500,1800,3150.0,1800,1350.0,42.857142857142854,Riya Gupta,Male,46,Bengaluru,Karnataka
53919,1243,2024-07-28,2007,1,0.2,Cash on Delivery,2024,7,July,3,Bluetooth Headphones,Electronics,Audio,3500,1800,2800.0,1800,1000.0,35.714285714285715,Rahul Das,Male,52,Hyderabad,Telangana
53920,1018,2025-05-27,2005,2,0.1,Debit Card,2025,5,May,2,Smartphone X,Electronics,Mobiles,32000,22000,57600.0,44000,13600.0,23.61111111111111,Arjun Das,Female,20,Jaipur,Rajasthan
53921,1483,2024-02-27,2014,1,0.1,Net Banking,2024,2,February,1,Air Fryer,Home,Kitchen,6000,3500,5400.0,3500,1900.0,35.18518518518518,Neha Kumar,Female,41,Chennai,Tamil Nadu
53922,1187,2024-04-02,2009,4,0.15,Credit Card,2024,4,April,2,Office Chair,Furniture,Chairs,8500,5500,28900.0,22000,6900.0,23.875432525951556,Sneha Gupta,Female,56,Chennai,Tamil Nadu
53923,1346,2024-08-08,2010,2,0.05,Cash on Delivery,2024,8,August,3,Study Table,Furniture,Tables,7500,4500,14250.0,9000,5250.0,36.84210526315789,Priya Singh,Male,28,Unknown,Rajasthan
53924,1144,2025-12-23,2007,3,0.15,Cash on Delivery,2025,12,December,4,Bluetooth Headphones,Electronics,Audio,3500,1800,8925.0,5400,3525.0,39.49579831932773,Raj Das,Female,38,Pune,Maharashtra
53925,1262,2024-08-19,2014,2,0.05,Net Banking,2024,8,August,3,Air Fryer,Home,Kitchen,6000,3500,11400.0,7000,4400.0,38.59649122807017,Neha Kumar,Female,37,Mumbai,Maharashtra
53926,1441,2024-12-29,2014,1,0.0,Debit Card,2024,12,December,4,Air Fryer,Home,Kitchen,6000,3500,6000.0,3500,2500.0,41.66666666666667,Pooja Gupta,Female,21,Pune,Maharashtra
53927,1364,2025-09-06,2002,1,0.05,Credit Card,2025,9,September,3,Laptop Air 13,Electronics,Laptops,65000,48000,61750.0,48000,13750.0,22.267206477732792,Arjun Sharma,Female,22,Kolkata,West Bengal
53928,1491,2025-07-15,2017,1,0.0,Cash on Delivery,2025,7,July,3,Backpack,Fashion,Bags,1800,900,1800.0,900,900.0,50.0,Pooja Verma,Female,53,Delhi,Delhi
53929,1431,2025-01-08,2020,3,0.0,Credit Card,2025,1,January,1,Dumbbell Set,Sports,Fitness,3500,1800,10500.0,5400,5100.0,48.57142857142857,Karan Verma,Female,32,Hyderabad,Telangana
53930,1239,2025-09-13,2004,2,0.05,UPI,2025,9,September,3,Mechanical Keyboard,Electronics,Accessories,3200,1800,6080.0,3600,2480.0,40.78947368421053,Raj Gupta,Female,37,Lucknow,Uttar Pradesh
53931,1304,2025-03-31,2013,1,0.0,Cash on Delivery,2025,3,March,1,Coffee Maker,Home,Kitchen,4200,2200,4200.0,2200,2000.0,47.61904761904761,Arjun Singh,Male,50,Chennai,Tamil Nadu
53932,1298,2024-03-28,2018,3,0.1,Debit Card,2024,3,March,1,Jacket,Fashion,Clothing,3500,1800,9450.0,5400,4050.0,42.857142857142854,Priya Gupta,Female,58,Kolkata,West Bengal
53933,1076,2024-01-20,2003,1,0.1,Net Banking,2024,1,January,1,Wireless Mouse,Electronics,Accessories,900,500,810.0,500,310.0,38.2716049382716,Sneha Sharma,Female,43,Ahmedabad,Gujarat
53934,1188,2024-01-14,2019,3,0.1,Cash on Delivery,2024,1,January,1,Yoga Mat,Sports,Fitness,1000,500,2700.0,1500,1200.0,44.44444444444444,Pooja Verma,Female,42,Ahmedabad,Gujarat
53935,1333,2024-05-12,2005,2,0.05,UPI,2024,5,May,2,Smartphone X,Electronics,Mobiles,32000,22000,60800.0,44000,16800.0,27.631578947368425,Amit Kumar,Male,18,Ahmedabad,Gujarat
53936,1388,2024-02-03,2001,3,0.15,Net Banking,2024,2,February,1,Laptop Pro 14,Electronics,Laptops,85000,65000,216750.0,195000,21750.0,10.034602076124568,Raj Patel,Female,51,Ahmedabad,Gujarat
53937,1487,2024-07-26,2009,4,0.0,Debit Card,2024,7,July,3,Office Chair,Furniture,Chairs,8500,5500,34000.0,22000,12000.0,35.294117647058826,Arjun Mehta,Male,55,Delhi,Delhi
53938,1246,2024-07-17,2008,3,0.1,Credit Card,2024,7,July,3,Smart Watch,Electronics,Wearables,5000,2500,13500.0,7500,6000.0,44.44444444444444,Priya Sharma,Female,22,Jaipur,Rajasthan
53939,1130,2025-08-14,2003,2,0.05,Credit Card,2025,8,August,3,Wireless Mouse,Electronics,Accessories,900,500,1710.0,1000,710.0,41.52046783625731,Karan Gupta,Female,39,Pune,Maharashtra
53940,1474,2025-08-05,2002,1,0.1,Cash on Delivery,2025,8,August,3,Laptop Air 13,Electronics,Laptops,65000,48000,58500.0,48000,10500.0,17.94871794871795,Karan Verma,Female,24,Chennai,Tamil Nadu
53941,1315,2024-06-03,2001,3,0.05,Net Banking,2024,6,June,2,Laptop Pro 14,Electronics,Laptops,85000,65000,242250.0,195000,47250.0,19.5046439628483,Neha Patel,Female,55,Kolkata,West Bengal
53942,1411,2025-08-12,2012,2,0.15,UPI,2025,8,August,3,Bedside Lamp,Home,Lighting,1400,700,2380.0,1400,980.0,41.17647058823529,Vikas Mehta,Female,56,Kolkata,West Bengal
53943,1283,2024-03-18,2013,1,0.2,UPI,2024,3,March,1,Coffee Maker,Home,Kitchen,4200,2200,3360.0,2200,1160.0,34.523809523809526,Pooja Gupta,Male,43,Kolkata,West Bengal
53944,1079,2024-06-20,2010,3,0.15,Debit Card,2024,6,June,2,Study Table,Furniture,Tables,7500,4500,19125.0,13500,5625.0,29.411764705882355,Pooja Verma,Male,19,Delhi,Delhi
53945,1072,2024-10-15,2017,1,0.0,Net Banking,2024,10,October,4,Backpack,Fashion,Bags,1800,900,1800.0,900,900.0,50.0,Pooja Das,Male,30,Chennai,Tamil Nadu
53946,1263,2025-06-28,2011,1,0.05,Net Banking,2025,6,June,2,Bookshelf,Furniture,Storage,5200,3000,4940.0,3000,1940.0,39.27125506072874,Karan Kumar,Male,40,Kolkata,West Bengal
53947,1191,2025-02-23,2005,4,0.2,Credit Card,2025,2,February,1,Smartphone X,Electronics,Mobiles,32000,22000,102400.0,88000,14400.0,14.0625,Pooja Gupta,Male,56,Hyderabad,Telangana
53948,1367,2024-01-07,2009,2,0.05,Debit Card,2024,1,January,1,Office Chair,Furniture,Chairs,8500,5500,16150.0,11000,5150.0,31.88854489164087,Rahul Singh,Female,32,Jaipur,Rajasthan
53949,1375,2024-06-08,2013,1,0.2,Debit Card,2024,6,June,2,Coffee Maker,Home,Kitchen,4200,2200,3360.0,2200,1160.0,34.523809523809526,Rahul Gupta,Male,40,Pune,Maharashtra
53950,1430,2024-08-27,2020,3,0.05,Debit Card,2024,8,August,3,Dumbbell Set,Sports,Fitness,3500,1800,9975.0,5400,4575.0,45.86466165413533,Amit Kumar,Male,26,Mumbai,Maharashtra
53951,1063,2025-02-26,2011,4,0.2,Net Banking,2025,2,February,1,Bookshelf,Furniture,Storage,5200,3000,16640.0,12000,4640.0,27.884615384615387,Riya Singh,Male,50,Mumbai,Maharashtra
53952,1488,2025-06-19,2004,1,0.2,Credit Card,2025,6,June,2,Mechanical Keyboard,Electronics,Accessories,3200,1800,2560.0,1800,760.0,29.6875,Sneha Gupta,Male,59,Bengaluru,Karnataka
53953,1380,2025-12-26,2011,3,0.1,Debit Card,2025,12,December,4,Bookshelf,Furniture,Storage,5200,3000,14040.0,9000,5040.0,35.8974358974359,Vikas Kumar,Female,53,Bengaluru,Karnataka
53954,1012,2024-03-10,2009,3,0.0,Credit Card,2024,3,March,1,Office Chair,Furniture,Chairs,8500,5500,25500.0,16500,9000.0,35.294117647058826,Pooja Mehta,Male,32,Jaipur,Rajasthan
53955,1141,2024-08-03,2007,1,0.05,Debit Card,2024,8,August,3,Bluetooth Headphones,Electronics,Audio,3500,1800,3325.0,1800,1525.0,45.86466165413533,Rahul Singh,Female,24,Ahmedabad,Gujarat
53956,1254,2024-04-13,2016,2,0.2,Net Banking,2024,4,April,2,Casual Sneakers,Fashion,Footwear,2600,1400,4160.0,2800,1360.0,32.69230769230769,Neha Patel,Female,51,Jaipur,Rajasthan
53957,1043,2025-12-27,2005,1,0.2,Credit Card,2025,12,December,4,Smartphone X,Electronics,Mobiles,32000,22000,25600.0,22000,3600.0,14.0625,Arjun Singh,Male,55,Ahmedabad,Gujarat
53958,1017,2024-02-23,2006,3,0.0,Cash on Delivery,2024,2,February,1,Smartphone Lite,Electronics,Mobiles,16000,11000,48000.0,33000,15000.0,31.25,Neha Patel,Female,41,Mumbai,Maharashtra
53959,1063,2024-11-25,2019,3,0.05,Debit Card,2024,11,November,4,Yoga Mat,Sports,Fitness,1000,500,2850.0,1500,1350.0,47.368421052631575,Riya Singh,Male,50,Mumbai,Maharashtra
53960,1253,2024-07-21,2001,1,0.15,Net Banking,2024,7,July,3,Laptop Pro 14,Electronics,Laptops,85000,65000,72250.0,65000,7250.0,10.034602076124568,Rahul Mehta,Male,60,Kolkata,West Bengal
